Image,Title,Price,Ratings,Review,Monthly Sales
https://m.media-amazon.com/images/I/71ZJ6bsARtL._AC_UL320_.jpg,"Motorola Edge 50 Fusion 5G (Forest Blue, 12GB RAM, 256GB Storage)","21,199",4.1 out of 5 stars,427,400+ bought in past month
https://m.media-amazon.com/images/I/51lI+yXB4fL._AC_UL320_.jpg,"Wayona Type C to Type C 65W Short Powerbank fast charging cable compatible for iPhone 15/15 Pro/Max Android Samsung Galaxy S25 Ultra/S24/S23/S22,Flip,iPad,Google, Macbook & Laptops (Black,0.25M)",339,4.2 out of 5 stars,"7,728",400+ bought in past month
https://m.media-amazon.com/images/I/61ni3t1ryQL._AC_UL320_.jpg,"Logitech MX Master 3S with Free Adobe Subscription - Wireless Performance Mouse with Ultra-Fast Scrolling, Ergo, 8K DPI, Track on Glass, Quiet Clicks, USB-C, Bluetooth -Graphite","9,495",4.3 out of 5 stars,"9,340",400+ bought in past month
https://m.media-amazon.com/images/I/71hP5+T0ksL._AC_UL320_.jpg,"ALCRAFT Blank Spell Book of Shadows Journal with Lock Clasp Antique Handmade Deckle Edge Vintage Paper Leather Bound Journal for Women and Men |Travel Notebook for Writing 15.24 X 11.43 CM, 200 pages",398,4.4 out of 5 stars,962,300+ bought in past month
https://m.media-amazon.com/images/I/611bpofZ2lS._AC_UL320_.jpg,Doms Fusion Xtra Super Dark Pencil Box Pack | Dark & Neat Writing Which Stays Longer | Smooth Sharpning & With Soft & Comfortable Grip | Free Scale & Erasner Inside | Pack of 30 Pencils,180,3.8 out of 5 stars,964,700+ bought in past month
https://m.media-amazon.com/images/I/51p82z3xUnL._AC_UL320_.jpg,"pTron Nexo 3 in 1 Type C to HDMI Adapter, Multiport USB C Hub with 4K@30Hz, USB 3.0 @ 5 Gbps, 100W PD Charging Port for Laptop, MacBook, PC and Other Type C Devices (Black)",449,4.6 out of 5 stars,81,300+ bought in past month
https://m.media-amazon.com/images/I/513nYKZEccL._AC_UL320_.jpg,"SanDisk Ultra Curve 64GB, USB 3.2, Flash Drive, 100MB/s R, Pendrive, Navy Blue (SDCZ550-064G-I35NB)",489,4.2 out of 5 stars,"8,490",500+ bought in past month
https://m.media-amazon.com/images/I/61l6W3nERIL._AC_UL320_.jpg,Onsitego 1 Year Extended Warranty for Small Household Appliances from Rs. 1-500 (Email Delivery - No Physical Kit),99,3.8 out of 5 stars,879,
https://m.media-amazon.com/images/I/618WL6-wjgL._AC_UL320_.jpg,"Hi-PLASST (3pcs) Type-A US Converter Plug // India to USA Universal Travel Adapter for USA, Canada, Mexico, Brazil, Philippines, Cuba, Thailand, Taiwan, Japan, Panama, etc",299,4.1 out of 5 stars,"1,574",400+ bought in past month
https://m.media-amazon.com/images/I/61U3TMCtjxL._AC_UL320_.jpg,"ZEBRONICS TA150H Type C to HDMI Converter, HDMI 4K, 15cm Cable, Compatible with MacBook | Samsung DeX | Windows Laptop, Elegant Matte Aluminium Design",349,3.4 out of 5 stars,605,400+ bought in past month
https://m.media-amazon.com/images/I/51YQuG6ZfhL._AC_UL320_.jpg,"amazon basics 2.4GHz Wireless + Bluetooth 5.1 Mouse, Multi-Device Dual Mode Slim Rechargeable Silent Click Buttons Wireless Bluetooth Mouse, 3 Adjustable DPI",489,3.8 out of 5 stars,"1,737",200+ bought in past month
https://m.media-amazon.com/images/I/814P9oxnUsL._AC_UL320_.jpg,"Doms 25 Shades Oil Pastels | Comes In Hard Plastic Case | Smooth Color Intermixing With Bright & Intense Colors | Free Pastel Holder, Sharpner & Scratching Tool Inside | Pack of 1",190,4.5 out of 5 stars,428,400+ bought in past month
https://m.media-amazon.com/images/I/419sxyo0FWL._AC_UL320_.jpg,"JBL Wave Flex 2 in-Ear Wireless Earbuds (TWS) with Mic,4 mics for Crisp & Clear Calls,40 Hours Battery,Ip54 Water&Dust Resistance,Multi-Point Connection (Black)","2,999",3.4 out of 5 stars,365,300+ bought in past month
https://m.media-amazon.com/images/I/61G1ew7WR-L._AC_UL320_.jpg,CEDO Samsung Galaxy M21 / M30s / M21 (2021) Edition Back Cover | Camera Bump Protection & Ultra Slim | Matte Soft Silicon Shock Proof Rubberised Back Case Cover (Black),149,4.2 out of 5 stars,"3,311",400+ bought in past month
https://m.media-amazon.com/images/I/61wSFdyfEGL._AC_UL320_.jpg,amazon basics Transparent Bluetooth Wireless Mouse | Rechargeable | Sleek Design | 2.4 GHz Bluetooth Connectivity | Up to 1600 DPI | Battery Indicator | 400 mAh Battery | LED Light,449,4.5 out of 5 stars,88,400+ bought in past month
https://m.media-amazon.com/images/I/71Iiu7KDOEL._AC_UL320_.jpg,"Juarez Lindenwood Acoustic Guitar Kit, JRZ38C/3TS 38 Inches Cutaway, 38C With Bag, Strings, Picks And Strap, 3TS Sunburst","2,175",4.0 out of 5 stars,"43,240",300+ bought in past month
https://m.media-amazon.com/images/I/61WZXmFRRUL._AC_UL320_.jpg,"Ambrane 4 In 1 Multi-Functional Charging Cable | Fast Charging & Data Sync | Universal USB, Type-C, Lightning Cable | Compatible With Android, iPhone, Tablets, And USB-C Devices (AC4CL-15, Silver),1M",299,4.0 out of 5 stars,343,400+ bought in past month
https://m.media-amazon.com/images/I/61MXLJNBvYL._AC_UL320_.jpg,"Noise Airwave Max 5 Wireless Over-Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Carbon Black)","4,499",4.2 out of 5 stars,285,500+ bought in past month
https://m.media-amazon.com/images/I/61feqrDwQ7L._AC_UL320_.jpg,"UNI-BALL PIN-200 0.03-0.8mm Fineliner Drawing Pen | Water & Fade Proof Pigment Ink | Ideal For Technical Drawing, Mandala, Calligraphy, Sketching, Anime & DIY Crafts | Black Ink, Pack of 6",570,4.6 out of 5 stars,927,400+ bought in past month
https://m.media-amazon.com/images/I/61AH1jHHO4L._AC_UL320_.jpg,"THEMISTO - built with passion Glue Gun With Glue Sticks 40W Hot Melt With Anti Drip For Arts And Crafts,Diy Projects|Leak Proof Glue Gun With Strong Gumming Glue Sticks(5 Pc Glue Sticks,Black)",319,4.2 out of 5 stars,"1,069",400+ bought in past month
https://m.media-amazon.com/images/I/61yImt-sdsL._AC_UL320_.jpg,"Brother Ink Tank DCP-T535DW New Launch (Print Scan Copy) WiFi Auto Duplex Printer, 128MB Memory, Print Pages Upto 15K in Black & 5K in Color Each (CMY) Get an Extra Black Ink Bottle, Free Installation","16,199",4.3 out of 5 stars,49,400+ bought in past month
https://m.media-amazon.com/images/I/617Nop2kHOL._AC_UL320_.jpg,"Portronics Bubble Multimedia Wireless Keyboard 2.4 GHz & Bluetooth 5.0 Connectivity, Noiseless Experience, Compact Size for iOS iPad Air, Pro, Mini, Android, Windows Tablets PC Smartphone(Black)",849,4.0 out of 5 stars,"2,392",500+ bought in past month
https://m.media-amazon.com/images/I/81-JCC4hK5L._AC_UL320_.jpg,"ZEBRONICS Sound Feast 85, Portable Bluetooth Speaker, 30 Watts, Upto 7 Hours Playback, Dual Passive Radiator, BTv5.3 | TWS | USB, RGB LED, Call Function, Carry Strap, Deep Bass (Black)","1,999",4.0 out of 5 stars,105,300+ bought in past month
https://m.media-amazon.com/images/I/71x9JKH3BvL._AC_UL320_.jpg,"Duracell Specialty CR2025 Lithium Coin Battery 3V, Child Safety Features, Pack of 5 Suitable for use in keyfobs, Scales, wearables and Medical Devices",153,4.3 out of 5 stars,"2,293",400+ bought in past month
https://m.media-amazon.com/images/I/51ACcuUSW-L._AC_UL320_.jpg,"STRIFF Universal Capacitive Stylus, High-Precision Capacitive Pen for Touch Screen Devices (iPad, X/ 8/8 Plus, Samsung Galaxy Note 8 and More) Black",189,3.9 out of 5 stars,452,400+ bought in past month
https://m.media-amazon.com/images/I/81EwFwoL1rL._AC_UL320_.jpg,"BRUSTRO Artists Studio Gesso | 220ml | White | Ideal for Canvas, Paper, Board, Oil Painting, Universal Paint Primer for Art, Craft, Water based, Non Toxic, Studio Grade, Professionals, Hobby Painters.",238,4.4 out of 5 stars,592,300+ bought in past month
https://m.media-amazon.com/images/I/51ccH8+C6aL._AC_UL320_.jpg,"ARCTIC MX-6 (2 g) - Ultimate Performance Thermal Paste for CPU, Consoles, Graphics Cards, laptops, Very high Thermal Conductivity, Long Durability, Non-Conductive, Non-capacitive",549,4.3 out of 5 stars,"2,127",500+ bought in past month
https://m.media-amazon.com/images/I/71X1crJd+TL._AC_UL320_.jpg,"truke New Launch Mega 8 True Wireless in-ear Earbuds with 24-Bit Spatial Audio, 70H Battery & Fast Charge buds, Dual Pairing, 40ms Low Latency, 4Mic ENC, Leather Finish Case, Made in India-WalnutBrown","1,099",5.0 out of 5 stars,77,
https://m.media-amazon.com/images/I/51hpSz9kyqL._AC_UL320_.jpg,"Portronics DigiBridge HDMI to VGA Converter with 1080p Full HD @ 60 Hz Max Resolution, 16 cm Long Cable, Durable Build Material, Compatible with Laptop & Desktop (White)",229,3.7 out of 5 stars,85,300+ bought in past month
https://m.media-amazon.com/images/I/61Yv2WDePfL._AC_UL320_.jpg,"ZEBRONICS OTG1 Type C to OTG Connector with Male Type-C 3.1 Gen 1, Female USB 3.0 5Gbps*, 15cm Braided Cable, Metal Body, Sleek Design, for Smartphones, Tablets & Laptops",149,4.0 out of 5 stars,785,300+ bought in past month
https://m.media-amazon.com/images/I/61rPJUlKNJL._AC_UL320_.jpg,"sekyo 'Carepal Pro' 4G Kids Smart Watch | Video Call, Accurate & Live GPS Location |App Control, Family Chat, Games, Pedometer, Safe Zone Alert, SOS, Good Habit Coach | SmartWatch for Kids, Boys/Girls","4,649",4.0 out of 5 stars,"1,415",300+ bought in past month
https://m.media-amazon.com/images/I/71Lcx3Y2HdL._AC_UL320_.jpg,"FRONTECH Digital Webcam with Built-in Mic & LED Lights, 30 FPS, Plug and Play USB Interface, Auto White Balance, for Video Calling, Live Streaming, Online Classes, Laptop/PC/TV (2251, Black)",500,3.0 out of 5 stars,242,200+ bought in past month
https://m.media-amazon.com/images/I/61bcidRVgtL._AC_UL320_.jpg,CEDO Samsung Galaxy A05 / F05 / M05 (4G) Back Cover | Camera Bump Protection & Inner Velvet Fabric Lining | Ultra Slim Matte Soft Rubberised Case Cover (Black),149,4.4 out of 5 stars,281,400+ bought in past month
https://m.media-amazon.com/images/I/61LwwCr4ApL._AC_UL320_.jpg,"HUMBLE Mini Quick Release Plate QR Release Plate Replacement for Tripod Clamps for Sony VCT-60AV, VCT-D580RM, VCT-D680RM, VCT-R640 and More (Pack of 1, Black)",185,3.8 out of 5 stars,998,300+ bought in past month
https://m.media-amazon.com/images/I/51K+7McXYFL._AC_UL320_.jpg,"Lava O3 (Glossy Blue, 3 GB RAM, 64 GB Storage) | Biggest 6.75"" HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Cover in Box","5,699",3.9 out of 5 stars,851,400+ bought in past month
https://m.media-amazon.com/images/I/91NEukTa9sL._AC_UL320_.jpg,"FEDUS Multipurpose Leatherette Professional File Folders for Certificates,Documents Holder,Document Bag, Portfolio, Executive File A4 Size Documents Holder with 20 Leafs for Men and Women, Black",638,4.4 out of 5 stars,"4,438",400+ bought in past month
https://m.media-amazon.com/images/I/71AP7JVfmcL._AC_UL320_.jpg,"ZEBRONICS Sound Feast 40 Portable Bluetooth Speaker, 8 Watts, Dual 5.2cm Drivers, Passive Radiator, Upto 10 Hours Playback, BTv5.3 | USB | mSD |TWS, Call Function, Deep Bass (Black)",599,3.8 out of 5 stars,140,400+ bought in past month
https://m.media-amazon.com/images/I/61gqnxhH+FL._AC_UL320_.jpg,"amazon basics Tabletop Laptop Stand, Ergonomic Adjustable & Ventilated Metal Riser Holder for Desk Fits Upto 15.6 Inch Laptops (Black)",279,4.0 out of 5 stars,85,1K+ bought in past month
https://m.media-amazon.com/images/I/41vVLvp2KIL._AC_UL320_.jpg,"Variety Canvas Cotton Canvas Board Medium Grain 8 X 10, 6X8, 6X6 Combo Pack of 9, White Color",296,4.2 out of 5 stars,969,400+ bought in past month
https://m.media-amazon.com/images/I/61xIT5EFhaL._AC_UL320_.jpg,(Pack of 3) edge to edge Flexible & Ultra Clear Water Resistance screen guard compatible for APLLP4 GPS wifi bt heart rate monitor sleeping monitor it's android smartwatch screen guards,132,2.8 out of 5 stars,11,100+ bought in past month
https://m.media-amazon.com/images/I/71QwY-2j2CL._AC_UL320_.jpg,"Camel Soft Pastels, 36 Shades (Multicolor)",450,4.2 out of 5 stars,"5,071",400+ bought in past month
https://m.media-amazon.com/images/I/41JjlMLYqjL._AC_UL320_.jpg,EVM EnStore 4GB Metal USB 2.0 Flash Drive - High Read Speeds up to 15MB/s & Write Speeds up to 8MB/s - Durable Metal Casing - Ideal for Data Transfer & Storage - (EVMPD/4GB),189,4.1 out of 5 stars,"2,227",300+ bought in past month
https://m.media-amazon.com/images/I/81ejQ72NsUL._AC_UL320_.jpg,"Factor Notes Watercolour Book: A5, 300 GSM Paper, 24 Pages with Perforation, Wiro Bound (Charcoal Arc)",152,4.4 out of 5 stars,"1,877",400+ bought in past month
https://m.media-amazon.com/images/I/61SHFVKs+AL._AC_UL320_.jpg,"HP 15, AMD Ryzen 3 7320U (8GB LPDDR5, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6""/39.6cm, Win 11, Office 21, Silver, 1.59kg, fc0154AU, AMD Radeon Graphics, 1080p FHD Camera Laptop","30,990",4.0 out of 5 stars,"1,810",500+ bought in past month
https://m.media-amazon.com/images/I/61PmcTSVDLL._AC_UL320_.jpg,"JUAREZ Claró Descant German Style 8 Holes Soprano Recorder Flute with Cleaning Rod Suitable for School Ensembles | Home Practice | Music Classes | Gift, White with Cleaning Rod & Case",189,4.2 out of 5 stars,556,400+ bought in past month
https://m.media-amazon.com/images/I/71AAnQ8k2LL._AC_UL320_.jpg,TARGET PUBLICATIONS 3 in 1 /Maths Square 9 MM Single Line Notebook Four Line Notebook-172 Pages 18 x 24 cm Soft Bound 57 GSM | Pack of 4,177,4.4 out of 5 stars,448,500+ bought in past month
https://m.media-amazon.com/images/I/41Cio4iQ++L._AC_UL320_.jpg,Grandink 6 Inch (Set of 10) Mini Wooden Easel Stand Adjustable Small Tabletop Easels for Art Painting Artist Students Kids and Displaying Photos,291,4.5 out of 5 stars,270,300+ bought in past month
https://m.media-amazon.com/images/I/51swcrQ1D7L._AC_UL320_.jpg,Humble Universal Monopod Holder Clip for Mobile Camera Holder and Tripod Mount Holder - Black,124,4.1 out of 5 stars,"13,714",300+ bought in past month
https://m.media-amazon.com/images/I/41WIQg2U7vL._AC_UL320_.jpg,"Goldmedal 16A i-Link 3 Pin Plug Universal Travel Adaptor - White | for Home,Office,Travel | Compact & Reliable | (Pack of 1)",203,4.4 out of 5 stars,135,400+ bought in past month
https://m.media-amazon.com/images/I/51inTXG0M1L._AC_UL320_.jpg,"EPOS PC 8 USB A On-Ear Stereo Wired Headset with Microphone, Wired Headphones, Inline Volume Control, Mute Function, Noise-Canceling Microphone, for Laptop, PC, Mac - Online Calls, Teaching","2,890",3.8 out of 5 stars,"24,216",300+ bought in past month
https://m.media-amazon.com/images/I/41ehzZT2rhL._AC_UL320_.jpg,"TP-Link LS1008 8-Port 10/100Mbps Fast Ethernet Unmanaged Desktop Switch | Green Ethernet Technology | Plug and Play | Fanless Design, Energy-Efficient | Ideal for Home and Office Network Expansion Hub",649,4.4 out of 5 stars,306,400+ bought in past month
https://m.media-amazon.com/images/I/61jON275N-L._AC_UL320_.jpg,"BROLAVIYA Overhead Video Mobile Metal desktop Stand with 1/4"" Male Adaptor for Camera,Gopro and Mobile Bracket for online teaching,Video,Desktop,Bedroom, Office",748,3.8 out of 5 stars,509,400+ bought in past month
https://m.media-amazon.com/images/I/51XDupP60QL._AC_UL320_.jpg,GM 3061 E-Book Power Strip | 4 Universal Sockets + Individual Switches | 2m Heavy-Duty Cord | Thermal Trip Overload Protection | LED Indicator | Child Safety Shutters,748,4.4 out of 5 stars,"2,178",400+ bought in past month
https://m.media-amazon.com/images/I/61x9KMaUoML._AC_UL320_.jpg,"STRIFF Smartphone Stand, Tabletop, Foldable, Mobile Phone Stand, Tablet Stand, Smartphone Holder, Adjustable Height, Anti-Slip, Lightweight, Compact, Portrait and Horizontal, Easy to Carry(Sky)",99,4.1 out of 5 stars,"15,149",300+ bought in past month
https://m.media-amazon.com/images/I/71AHjc2ol2L._AC_UL320_.jpg,"Street27® Ear Pads Cushion Compatible with JABRA Evolve 30/20 UC/BIZ2400 Headphones, 60mm / 6cm Headphone Earpads Cushion, All-Day Comfort Design, Protein Leather & Soft Memory Foam Earmuff - Black",299,4.1 out of 5 stars,150,400+ bought in past month
https://m.media-amazon.com/images/I/81WEohuaXKS._AC_UL320_.jpg,"House of Quirk Electronics Accessories Organizer Bag, Universal Carry Travel Gadget Bag for Cables, Plug and More, Perfect Size Fits for Pad Phone Charger Hard Disk - Dark Blue (polyester, pack of 1)",543,4.3 out of 5 stars,"1,113",300+ bought in past month
https://m.media-amazon.com/images/I/61LA2ps+37L._AC_UL320_.jpg,HP v236w 16GB USB 2.0 Pen Drive (Multicolour),349,4.2 out of 5 stars,"12,009",300+ bought in past month
https://m.media-amazon.com/images/I/61OVHRj2BfL._AC_UL320_.jpg,Onsitego 2 Year Extended Warranty for Small Household Appliances from Rs. 1501-2000 (Email Delivery - No Physical Kit),189,4.0 out of 5 stars,"2,586",
https://m.media-amazon.com/images/I/61eXIE8nlEL._AC_UL320_.jpg,"boAt Wave Sigma 3 w/Turn-by-Turn Navigation, 2.01"" HD Display, Bluetooth Calling, Crest+ OS, QR Tray, Watch Face Studio, Coins, Emergency SOS Smart Watch for Men & Women(Cool Grey)","1,099",3.6 out of 5 stars,"3,597",200+ bought in past month
https://m.media-amazon.com/images/I/51DBkyIei5L._AC_UL320_.jpg,"LIRAMARK Silicone Soft Case Cover with Buckle for Airpods 4 (2024), Apple airpods 4th Generation case (Transparent)",159,3.7 out of 5 stars,740,300+ bought in past month
https://m.media-amazon.com/images/I/7110LVEFcpL._AC_UL320_.jpg,"truke Newly Launched Buds Infinity Open Ear Wireless Earbuds with 70Hours of Playtime, 16mm Titanium Speaker, Quad Mic PureVoice™ ENC for Clear Calls, Dual Pairing, Fast Charging OWS - Jet Black","1,399",3.9 out of 5 stars,344,400+ bought in past month
https://m.media-amazon.com/images/I/81DeHrvOoqL._AC_UL320_.jpg,"Samsung Galaxy M35 5G (Thunder Grey,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+| Vapour Cooling Chamber| 6000mAh Battery| 120Hz Super AMOLED Display| AI| Without Charger","18,499",4.2 out of 5 stars,"14,126",500+ bought in past month
https://m.media-amazon.com/images/I/61h-vHvhgxL._AC_UL320_.jpg,HIFFIN Foldable Light Box 23cm Portable Light Room with 2 Color Photography Backdrop Photo Studio | Mini Shooting Tent for Photography Backdrop Mini Cube Box Lighting Tent Kit,459,3.8 out of 5 stars,"1,041",400+ bought in past month
https://m.media-amazon.com/images/I/81AUrEOgisL._AC_UL320_.jpg,"SOULWIT Earpads Replacement for Jabra Evolve2 65 (Evolve 2 65MS 65UC MS UC)/Evolve2 40 (40UC 40MS USB)/Elite 45h On-Ear Wireless Headset, Ear Pads Cushions with Softer Protein Leather - Black",754,4.2 out of 5 stars,"1,352",400+ bought in past month
https://m.media-amazon.com/images/I/814awAuBFTL._AC_UL320_.jpg,"boAt Lunar Discovery w/ 1.39"" (3.5 cm) HD Display, Turn-by-Turn Navigation, DIY Watch Face Studio, Bluetooth Calling, Emergency SOS, QR Tray, Smart Watch for Men & Women(Black Metal)","1,649",3.9 out of 5 stars,"24,183",300+ bought in past month
https://m.media-amazon.com/images/I/61GaM2HE5YL._AC_UL320_.jpg,"Portronics Clean N 19 in 1 Smart Gadget Cleaning Kit for Smartphones, Tablets, Laptops, Earbuds(White)",449,4.2 out of 5 stars,"1,639",400+ bought in past month
https://m.media-amazon.com/images/I/61pSnKeVnTL._AC_UL320_.jpg,TheGiftKart Ultra-Hybrid Bumper Back Case Cover Compatible with MagSafe | Camera Protection | Hard Crystal Clear| Shockproof for iPhone 16 Pro (Transparent) - Polycarbonate;Thermoplastic Polyurethane,376,4.1 out of 5 stars,"2,209",300+ bought in past month
https://m.media-amazon.com/images/I/61LlujxyViL._AC_UL320_.jpg,"Mivi Fort Q80 Soundbar with 80W Surround Sound, 2.2 Channel soundbar with 2 in-Built subwoofers, Multiple EQ and Input Modes, Remote Accessibility, Bluetooth v5.2, Made in India Sound bar for TV","2,999",3.9 out of 5 stars,"1,140",200+ bought in past month
https://m.media-amazon.com/images/I/81qXkmQW27L._AC_UL320_.jpg,"HIFFIN 10 PCS Photography Backdrop Support Spring Clamp 4.3""/11cm for Background Muslin, Canvas, Paper, Chromakey Screen, Heavy Duty Clip, Photo Studio, Backdrops Backgrounds Woodworking",449,4.4 out of 5 stars,295,400+ bought in past month
https://m.media-amazon.com/images/I/617gCDz1OzL._AC_UL320_.jpg,Amazon Basics CR-1220 Lithium Coin Cell Battery | 3V Voltage | Long-Lasting Power | Environmentally Friendly | High Capacity (Pack of 5),189,4.3 out of 5 stars,"131,695",500+ bought in past month
https://m.media-amazon.com/images/I/61ADOTrUc-L._AC_UL320_.jpg,"Logitech Signature M650 L Full Size Wireless Mouse - for Large Sized Hands, 2-Year Battery, Silent Clicks, Customisable Side Buttons, Bluetooth, for PC/Mac/Multi-Device/Chromebook - Graphite","2,595",4.4 out of 5 stars,"2,129",400+ bought in past month
https://m.media-amazon.com/images/I/71b+P0F4qfL._AC_UL320_.jpg,GadgetBite for Magsafe Ring Magnetic Phone Ring for Wireless Charging Universal Wireless Charger Conversion Mag Safe Metal Sticker Kit Compatible with iPhone Samsung OnePlus and More (Pack of 1),298,3.9 out of 5 stars,474,300+ bought in past month
https://m.media-amazon.com/images/I/61vuSAcCYaL._AC_UL320_.jpg,"Amazon Basics Long Distance Binoculars | Zoom 8x40 | HD Vision Optics | Ideal for Bird Watching, Trekking, and Sports",925,4.0 out of 5 stars,97,200+ bought in past month
https://m.media-amazon.com/images/I/513Uz5LL8RL._AC_UL320_.jpg,"Boltove® 8x12 Ft. Green Screen Backdrop Background Curtain Rod Pocket for Photography, Photoshoot, Product Photography, Live Streaming, Zoom Meetings, VFX Editing, YouTube Video, FB Short Video, Instagram Reels",459,3.9 out of 5 stars,802,300+ bought in past month
https://m.media-amazon.com/images/I/61XskE6pL1L._AC_UL320_.jpg,"LOXXO® Compatible with iPhone 13 Case, Liquid Silicone Case, Full Body Protective Cover, Shockproof, Slim Phone Case, Anti-Scratch Soft Microfiber Lining,(6.1 inch - Black)",285,4.0 out of 5 stars,"2,610",300+ bought in past month
https://m.media-amazon.com/images/I/8160IdmH2-L._AC_UL320_.jpg,"MSI B450M-A PRO MAX II Motherboard, Micro-ATX, AM4 DDR4 USB 3.2 Gen 1 HDMI","4,409",4.0 out of 5 stars,232,200+ bought in past month
https://m.media-amazon.com/images/I/71c4HNWSRBL._AC_UL320_.jpg,Pentel Energel - 0.7mm - Roller Gel Pen Set - Pack of 6 Pens - (3 BLUE + 3 BLACK),240,4.5 out of 5 stars,"1,357",400+ bought in past month
https://m.media-amazon.com/images/I/61bXatWKt7L._AC_UL320_.jpg,"Pagaria Pocket FM Radio, 5 Watts with Bluetooth/USB/TF, Type C Charging, Earphone, Rechargeable, Model: WALKIE (White)","1,090",4.3 out of 5 stars,389,300+ bought in past month
https://m.media-amazon.com/images/I/71DeIo2ZqZL._AC_UL320_.jpg,"Sounce Snowstorm Dual Fan Laptop Cooling Pad with Ultra-Quiet Operation, Adjustable Fan Speeds, Digital Display Panel, 5-Level Foldable Ergonomic Stand, Integrated USB Ports & Mobile Holder – Black",569,4.3 out of 5 stars,59,400+ bought in past month
https://m.media-amazon.com/images/I/713W1Me4QOL._AC_UL320_.jpg,"Fire-Boltt Ring X Smart Watch with 2.01” Always-On Display, Bluetooth Calling, Wireless Charging, AI Voice Assistant, 500+ Watch Faces, Health Suite, Smart Watch for Man & Woman – Black N","1,299",3.8 out of 5 stars,"27,420",300+ bought in past month
https://m.media-amazon.com/images/I/61XfAo84D+L._AC_UL320_.jpg,Apsara Platinum Extra Dark Pencils - Pack of 10,53,4.3 out of 5 stars,"8,186",400+ bought in past month
https://m.media-amazon.com/images/I/715ILXPkTHS._AC_UL320_.jpg,"Panasonic Evolta AA Alkaline 1.5V Battery, 20 Times Longer Lasting Than Standard zinc Carbon Batteries,Anti-Leak Seal,Protects Power for up to 10 Years-Pack of 8",265,4.4 out of 5 stars,"5,292",400+ bought in past month
https://m.media-amazon.com/images/I/61uPZdfFmqL._AC_UL320_.jpg,"FLAIR Ezee Click 0.7 to 1 mm Ball Pen Jar Pack | Retractable Mechanism With Comfortable Grip For Smooth Writing | Different Playful Body Colors | Blue Ink, Pack of 25 Pens",200,4.0 out of 5 stars,"1,151",400+ bought in past month
https://m.media-amazon.com/images/I/81r7A2tyqCL._AC_UL320_.jpg,"Rush Rough A4 Spiral Notebook 400 Pages | Single Line Ruled | 400 Pages Notebook ruled | Pack of 1 | Spiral Register (400 Pages, Single Line Ruled)",169,3.5 out of 5 stars,475,400+ bought in past month
https://m.media-amazon.com/images/I/51wGhSImF9L._AC_UL320_.jpg,"Sounce Car Dent Remover Puller Handle Lifter Car Dent Puller, Glass, Tiles, Mirror Lifting and Objects Moving Professional-Grade Automotive Repair Dent Removal Tool Car Dent Puller Suction Cup - Black",299,3.0 out of 5 stars,485,300+ bought in past month
https://m.media-amazon.com/images/I/51rTlpNnLRL._AC_UL320_.jpg,"iBELL FM720BT Portable Pocket FM Radio with Bluetooth Speaker, USB/SD MP3 Player, Rechargeable with Type C Port, 2 Band (Black)",856,4.1 out of 5 stars,587,400+ bought in past month
https://m.media-amazon.com/images/I/51jLE70A3-L._AC_UL320_.jpg,EZVIZ by Hikvision|3K H9C Dual-Lens 4K(5MP+5MP) Pan & Tilt Wi-Fi Camera|2-Way Talk|AI-Powered Human/Vehicle Detection|Active Defense with Siren and Strobe Light|Weatherproof Design|Upto 512GB Support,,4.1 out of 5 stars,"1,567",300+ bought in past month
https://m.media-amazon.com/images/I/71vYTtpjq9L._AC_UL320_.jpg,Amazon Basics 14-inches Laptop sleeve (Black),359,4.5 out of 5 stars,"98,929",200+ bought in past month
https://m.media-amazon.com/images/I/615MaSOPLZL._AC_UL320_.jpg,Geonix Trek T3 Aluminium Ergonomic Laptop Stand | 7 Angles Adjustable Tabletop | Anti Slip Rubber Pads | Foldable | Compatible with Laptops Upto 17 inch (Black),259,4.4 out of 5 stars,24,200+ bought in past month
https://m.media-amazon.com/images/I/81-S7eXkoJL._AC_UL320_.jpg,"Redmi Pad Pro| Snapdragon 7s Gen 2| 30.7cm(12.1) Tablet| 33+ Days Standby|10000mAh| HyperOS| 120Hz|6GB, 128GB| Quad Speakers|Wi-Fi 6| Graphite Grey","19,999",4.3 out of 5 stars,778,300+ bought in past month
https://m.media-amazon.com/images/I/61Gikx58xYL._AC_UL320_.jpg,"Sounce USB 3.0 & Type C External CD DVD Writer RW Optical Drive CD/DVD ROM +/-RW CD Burner Drive with SD/TF Card Reader Ports, USB 3.0 to C Hub for Laptop, PC, MacBook, Desktop, Notebook - Black","1,329",3.9 out of 5 stars,406,300+ bought in past month
https://m.media-amazon.com/images/I/518FgKZ72PL._AC_UL320_.jpg,Bambalio Binder Clips 25mm Black Set of 3 Dozen (36 Pieces),133,4.5 out of 5 stars,234,400+ bought in past month
